Year,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Bahamas,Bahrain,Bangladesh,Belarus,Belgium,Brazil,Bulgaria,Bhutan,Cambodia,Cameroon,China,Colombia,Comoros,Croatia,Cuba,Denmark,Dominica,Ecuador,Egypt,Europe,Finland,France,Gabon,Georgia,Germany,Greece,Greenland,Guatemala,Guyana,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordon,Kazakhstan,Kenya,Kuwait,Liberia,Libya,Luxembourg,Macao,Madagascar,Malaysia,Maldives,Mauritius,Mexico,Moldova,Mongolia,Morocco,Myanmar,Namibia,Nepal,Netherlands,NewZealand,Nicaragua,Nigeria,Norway,Oceania,Oman,Pakistan,Philippines,Poland,Portugal,Romania,Russia,Rwanda,Samoa,SanMarino,SaudiArabia,Singapore,Slovakia,Slovenia,SouthAfrica,Spain,SriLanka,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Turkey,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStates,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Zambia,Zimbabwe
2020,0.22,0,0,,,,,0.63,0.33,50.78,1.47,2.92,3.68,9.97,1.7,0,2.61,2.56,0.4,61.74,1.54,0.16,,4.54,5.25,1.43,17.5,1.68,18.73,0.22,0,0.18,2.84,2.12,0.27,0.63,2.14,2.02,4.59,0.53,0.23,4.04,0.6,0.37,0.01,0.06,3.1,25.35,2.33,1.69,0.44,0.36,0.11,0.37,2.344,1.23,1.58,2.37,1.55,11.15,0.34,1.36,26.62,0.3,0.48,1.55,8.25,11.5,0.71,0.18,1.34,2.58,0.55,0,0.38,0.05,0.55,0.03,0.65,2.4,2.94,2.65,0.69,2.4,14.91,26.01,51.32,2.68,3.39,2.57,0.31,2.75,2.14,2.61,2.63,1.88,0,0.15,0.86,0.48,0.21,9.33,0.38,0.45,8.93,20.08,3.95,17.47,1.76,2.34,0.04,0.06,0.55,0.27
2020,0.23,0,0,,,,,0.63,0.34,50.97,1.65,2.92,3.68,10.01,1.76,0,2.72,2.63,0.41,61.76,1.63,0.16,,4.67,5.25,1.43,17.82,1.71,18.73,0.23,0,0.2,2.84,2.3,0.29,0.66,2.2,2.11,4.59,0.56,0.23,4.4,0.61,0.39,0.01,0.06,3.13,26.18,2.34,1.69,0.44,0.36,0.11,0.37,2.344,1.23,1.58,2.49,1.66,11.3,0.34,1.37,27.95,0.3,0.49,1.68,8.34,11.5,0.71,0.18,1.34,2.58,0.58,0,0.38,0.05,0.55,0.03,0.65,2.47,2.94,2.76,0.69,2.45,14.91,26.13,51.67,2.79,3.39,2.59,0.31,2.75,2.34,3.26,2.63,2.1,0,0.16,0.86,0.48,0.21,9.38,0.39,0.46,8.93,20.83,4.3,18.57,1.76,2.34,0.04,0.06,0.55,0.27
2020,0.24,0,0,,,,29.84,0.63,0.35,51.11,1.82,2.92,3.68,10.05,1.84,0,2.73,2.69,0.41,61.77,1.68,0.16,,4.67,5.25,1.45,18.21,1.72,18.73,0.24,0,0.23,2.84,2.44,0.29,0.7,2.26,2.22,6.98,0.59,0.23,4.59,0.63,0.39,0.01,0.06,3.14,26.93,2.35,1.69,0.5,0.36,0.11,0.37,2.344,1.25,1.58,2.59,1.68,11.43,0.47,1.39,29.08,0.3,0.49,1.79,8.67,11.55,0.71,0.22,1.34,2.58,0.62,0,0.45,0.05,0.55,0.03,0.65,2.5,2.94,2.87,0.69,2.48,14.91,26.13,51.96,2.95,3.39,2.62,0.31,2.75,2.54,3.65,2.63,2.17,0,0.18,0.86,0.48,0.23,9.41,0.41,0.49,8.93,21.64,4.64,19.73,1.76,2.34,0.04,0.06,0.59,0.28
2020,0.25,0,0,,,,,0.64,0.36,51.22,1.88,2.92,3.68,11.34,1.87,0,2.74,2.71,0.42,61.78,1.72,0.16,,4.85,5.25,1.45,18.61,1.73,18.73,0.24,0,0.27,2.84,2.48,0.29,0.74,2.3,2.22,6.98,0.61,0.23,4.67,0.67,0.4,0.01,0.21,3.15,27.34,2.36,1.69,0.54,0.36,0.11,0.64,2.344,1.29,1.58,2.6,1.68,11.58,0.52,1.43,30.26,0.3,0.49,1.79,8.97,11.57,0.71,0.24,1.34,2.58,0.63,0,0.45,0.11,0.55,0.03,0.7,2.55,2.94,2.95,0.69,2.49,14.91,26.16,52.26,3.13,3.39,2.62,0.31,2.78,2.76,3.8,2.63,2.18,0,0.18,0.86,0.55,0.26,9.43,0.43,0.53,8.93,22.39,4.81,20.91,1.76,2.34,0.04,0.06,0.59,0.31
2020,0.26,0,0,,,,,0.65,0.37,51.26,1.95,3.25,3.68,11.46,1.97,0,2.77,2.73,0.45,61.79,1.79,0.16,,4.99,5.25,1.45,19.06,1.74,18.73,0.24,0,0.31,3.24,2.49,0.29,0.74,2.33,2.37,6.98,0.62,0.23,4.71,0.69,0.41,0.01,0.24,3.17,27.77,2.36,4.79,0.57,0.36,0.11,0.8,2.344,1.29,1.58,2.6,1.77,11.73,0.52,1.45,31.77,0.3,0.49,1.88,9.3,11.58,0.71,0.28,1.34,3.24,0.65,0,0.45,0.28,0.55,0.03,0.7,2.61,3.18,3.03,0.69,2.51,17.54,26.17,52.79,3.34,4.32,2.62,0.33,2.8,2.99,3.8,3.02,2.36,0,0.18,0.86,0.55,0.28,9.45,0.45,0.57,8.93,22.74,4.89,21.27,1.76,3.28,0.04,0.06,0.62,0.35
2020,0.27,0,0,,,0.53,,0.67,0.38,51.77,2.13,3.25,3.68,11.58,2.1,0,2.86,2.8,0.49,61.8,1.86,0.16,,5.07,5.25,1.47,19.43,1.94,18.73,0.34,0,0.36,3.24,2.57,0.29,0.8,2.4,2.5,6.98,0.63,1.93,4.85,0.71,0.42,0.01,0.24,3.18,28.52,2.37,4.79,0.59,0.36,0.11,0.8,2.344,1.29,1.58,2.64,1.87,11.87,0.52,1.5,33.65,0.3,0.5,1.88,9.67,11.6,0.71,0.37,1.34,3.24,0.67,0,0.45,0.4,0.55,0.03,0.73,2.75,3.18,3.09,0.69,2.55,17.54,26.17,53.4,3.5,4.32,2.62,0.35,2.83,3.21,4,3.02,2.62,0,0.19,0.86,0.55,0.3,9.46,0.48,0.62,8.93,23.15,5.08,21.27,1.76,3.28,0.04,0.06,0.65,0.39
2020,0.28,0,0,,,,31.74,0.7,0.39,51.96,2.39,3.25,3.68,11.6,2.11,0,2.95,2.85,0.54,61.8,1.86,0.17,,5.2,5.25,1.47,19.75,2.21,18.73,0.39,0,0.43,3.24,2.68,0.29,0.83,2.48,2.64,6.98,0.64,1.93,5.23,0.72,0.43,0.01,0.24,3.21,29.39,2.38,4.79,0.63,0.36,0.11,0.8,2.344,1.29,1.58,2.7,1.97,12.01,0.52,1.52,35.85,0.3,0.5,2.1,10.06,11.6,0.71,0.46,1.34,3.24,0.7,0,0.45,0.43,0.55,0.03,0.77,2.92,3.18,3.16,0.69,2.59,17.54,26.17,53.88,3.67,4.32,2.62,0.37,2.9,3.33,4.25,3.02,2.87,0,0.2,0.91,0.55,0.35,9.46,0.48,0.66,8.93,23.69,5.37,21.58,1.76,3.28,0.05,0.06,0.66,0.41
2020,0.29,0,0,,,,,0.73,0.4,51.97,2.59,3.25,5.37,11.65,2.11,0,3.04,2.89,0.57,61.8,1.86,0.17,,5.33,5.25,1.47,19.94,2.44,18.73,0.39,0,0.45,3.24,2.78,0.29,0.85,2.56,2.79,6.98,0.65,1.93,5.37,0.73,0.43,0.01,0.24,3.24,30.23,2.4,4.79,0.63,0.36,0.11,0.8,2.344,1.29,1.58,2.76,2.07,12.2,0.52,1.53,36.14,0.3,0.5,2.19,11.24,11.61,0.71,0.47,1.34,3.24,0.73,0,0.45,0.44,0.55,0.03,0.77,3.06,3.18,3.21,0.69,2.59,17.54,26.19,54.29,3.75,4.32,2.63,0.39,3,3.35,4.25,3.02,3.15,0.01,0.21,0.91,0.55,0.38,9.49,0.5,0.67,8.93,24.41,5.72,22.25,1.76,3.28,0.05,0.06,0.68,0.43
2020,0.3,0,0,,,,,0.74,0.4,52.21,2.87,3.25,5.37,11.73,2.11,0,3.11,2.96,0.58,61.8,1.94,0.17,,5.53,5.25,1.47,19.94,2.51,21.13,0.39,0,0.78,3.24,2.91,0.34,0.89,2.63,2.93,6.98,0.67,1.93,5.8,0.75,0.45,0.14,0.24,3.31,31.07,2.42,4.79,0.63,0.36,0.11,0.8,2.344,1.31,1.58,2.81,2.16,12.36,0.65,1.55,38.01,0.3,0.5,2.34,12.38,11.64,0.71,0.47,1.34,3.24,0.77,0,0.45,0.44,0.55,0.03,0.77,3.11,3.18,3.25,0.69,2.59,17.54,26.3,54.61,3.79,4.32,2.66,0.39,3,3.39,4.53,3.02,3.39,0.01,0.23,0.91,0.55,0.47,9.54,0.51,0.67,8.93,25.08,6.12,22.89,1.76,3.28,0.05,0.07,0.68,0.44
2020,0.31,0,0,,,,,0.74,0.42,52.32,2.88,3.25,5.37,11.82,2.17,0,3.12,3,0.58,61.86,1.95,0.17,,5.64,5.25,1.47,20.23,2.55,21.13,0.4,0,0.86,3.24,3.01,0.34,0.93,2.71,3.05,6.98,0.69,1.93,6.98,0.77,0.45,0.14,0.24,3.33,31.93,2.45,4.79,0.66,0.36,0.11,0.8,2.344,1.31,1.58,2.84,2.18,12.49,0.65,1.58,39.53,0.3,0.5,2.34,13.95,11.65,0.71,0.47,1.34,3.24,0.84,0,0.45,0.45,0.55,0.15,0.77,3.13,3.18,3.3,0.69,2.59,17.54,26.73,54.85,3.86,4.32,2.67,0.39,3,3.42,4.53,3.02,3.45,0.01,0.24,0.91,0.55,0.57,9.59,0.52,0.7,8.93,25.63,6.54,23.69,3.1,3.28,0.05,0.07,0.68,0.46
2020,0.32,0.18,0,,,0.71,,0.77,0.44,52.32,2.94,3.25,5.37,11.9,2.17,0,3.12,3.04,0.6,61.88,1.98,0.17,,5.75,5.25,1.51,21.07,2.61,21.13,0.4,0,0.95,3.24,3.04,0.34,0.93,2.77,3.05,6.98,0.72,1.93,7.06,0.8,0.45,0.14,0.24,3.33,32.32,2.47,4.79,0.68,0.45,0.11,1.07,2.344,1.31,1.58,2.85,2.18,12.66,0.65,1.61,40.79,0.3,0.5,2.55,13.95,11.68,0.71,0.74,1.34,3.24,0.86,0,0.49,0.53,0.55,0.15,0.77,3.15,3.18,3.35,0.69,2.59,17.54,27.22,55.22,3.93,4.32,2.68,0.4,3.14,3.45,4.53,3.02,3.47,0.01,0.24,0.91,0.55,0.66,9.63,0.54,0.74,8.93,26.13,6.77,24.04,3.1,3.28,0.05,0.07,0.71,0.48
2020,0.33,0.19,0,,3.09,,,0.8,0.46,52.57,2.94,3.96,5.37,11.97,2.37,0,3.14,3.05,0.65,61.92,2.02,0.17,,5.84,5.25,1.51,21.92,2.65,22.18,0.4,0,1.08,3.95,3.05,0.34,0.93,2.8,3.19,6.98,0.74,1.93,7.43,0.82,0.46,0.14,0.35,3.36,32.69,2.49,4.79,0.7,0.45,0.11,1.07,2.344,1.31,1.58,2.85,2.2,12.8,0.65,1.65,41.13,0.3,0.5,2.69,17.02,11.68,0.71,0.74,1.34,4.1,0.87,0,0.49,0.71,0.59,0.15,0.88,3.15,3.58,3.39,0.69,2.59,18.39,27.22,55.71,3.98,5.05,,0.42,3.22,3.49,4.53,3.44,3.6,0.01,0.24,0.91,0.55,0.68,9.67,0.55,0.77,8.93,26.34,6.86,24.56,3.21,4.39,0.05,0.08,0.72,0.55
2020,0.34,0.19,0,,,,33.95,0.83,0.48,52.83,2.98,3.96,5.37,12.11,2.4,0,3.22,3.18,0.69,61.93,2.06,0.19,,5.9,5.25,1.6,22.68,2.67,22.18,0.56,0,1.2,3.95,3.12,0.34,0.95,2.87,3.31,6.98,0.77,1.93,7.81,0.84,0.5,0.14,0.35,3.44,33.48,2.54,4.79,0.72,0.45,0.36,1.23,2.344,1.43,1.58,2.85,2.23,12.93,0.68,1.68,41.39,0.3,0.5,2.69,17.9,11.73,0.71,0.8,1.34,4.1,0.95,0,0.51,0.87,0.64,0.15,0.92,3.37,3.58,3.42,0.69,2.59,18.39,27.22,56.09,4.01,5.05,2.69,0.44,3.31,3.49,4.53,3.44,3.76,0.01,0.26,0.91,0.55,0.7,9.69,0.59,0.81,8.93,26.63,7.12,24.57,3.21,4.39,0.05,0.08,0.72,0.65
2020,0.3,0.19,0,,4.62,,,0.84,0.5,53.12,3.2,3.96,5.37,12.27,2.49,0,3.27,3.32,0.75,,2.13,0.19,,5.9,5.25,1.6,23.4,2.69,22.18,0.67,0,1.33,3.95,3.22,0.36,0.97,2.94,3.38,6.98,0.78,1.93,8.09,0.84,0.53,0.14,0.35,3.62,34.37,2.59,4.79,0.73,0.45,0.36,1.23,2.344,1.43,1.58,2.89,2.36,13.15,0.68,1.71,41.73,0.3,0.5,2.73,18.22,11.73,0.71,0.93,1.34,4.1,1.03,0.9,0.51,0.96,0.68,0.15,0.96,3.37,3.58,3.45,0.69,2.59,18.39,27.22,56.51,4.01,5.05,2.7,0.45,3.45,3.54,4.9,3.44,3.92,0.01,0.28,1.19,0.55,0.71,9.69,0.59,0.86,37.16,27.11,7.43,25.91,3.21,4.39,0.35,0.11,0.73,0.7
2020,0.3,0.2,0,,,,,0.85,0.52,53.44,3.47,3.96,6.3,12.48,2.5,0,3.35,3.46,0.79,61.95,2.21,0.21,,6.11,5.25,1.6,23.89,2.7,22.18,0.69,0,1.4,3.95,3.32,0.36,1,3.03,3.45,6.98,0.78,1.93,8.89,0.87,0.58,0.14,0.35,3.74,35.13,2.67,4.79,0.73,0.45,0.36,1.23,2.344,1.43,3.62,3.06,2.52,13.42,0.68,1.72,41.81,0.3,0.5,2.81,18.43,11.74,0.71,0.93,1.34,4.1,1.13,0.9,0.51,0.97,0.73,0.15,0.96,3.69,3.58,3.47,0.69,2.59,18.39,30.93,56.91,4.01,5.05,2.82,0.45,3.72,3.55,4.9,3.44,4.07,0.01,0.31,1.19,0.55,0.71,9.87,0.59,0.87,37.16,27.78,7.81,27.29,3.21,4.39,0.35,0.11,0.73,0.74
2020,0.3,0.22,0,,,,,0.85,0.69,53.8,3.63,3.96,6.3,13.08,2.56,0,3.4,3.59,0.79,61.96,2.27,0.21,,6.23,5.25,1.6,23.95,2.71,22.18,0.7,0,1.47,3.95,3.45,0.36,1.02,3.12,3.51,6.98,0.81,1.93,9.78,0.92,0.59,0.14,0.45,3.83,35.77,2.76,4.79,0.73,0.45,0.47,1.23,2.344,1.43,3.62,3.34,2.65,13.63,0.68,1.76,41.93,0.3,0.5,2.9,18.43,11.82,0.71,0.93,5.33,4.1,1.24,0.9,0.52,0.98,0.76,0.15,0.96,3.77,3.58,3.49,0.69,2.59,18.39,30.93,57.29,4.02,5.05,3.14,0.45,3.72,3.6,5.32,3.44,4.21,0.01,0.34,1.19,0.55,0.71,10.16,0.6,0.87,37.16,28.5,8.22,28.69,3.21,4.39,0.35,0.13,0.73,0.78
2020,0.3,0.24,0,,,,,0.85,0.69,53.95,3.83,3.96,6.3,13.74,2.6,0,3.41,3.71,0.79,61.98,2.31,0.21,,6.36,5.25,1.67,24.36,2.72,22.18,0.72,0,1.57,3.95,3.57,0.36,1.05,3.22,3.56,6.98,0.83,1.93,10.11,0.98,0.62,0.14,0.45,3.86,36.56,2.86,4.79,0.77,0.45,0.47,1.23,2.344,1.53,3.62,3.56,2.7,13.87,0.68,1.84,41.98,0.3,0.5,2.9,18.73,11.89,0.71,0.93,5.33,4.1,1.27,0.9,0.52,1.01,0.77,0.15,0.96,3.83,3.58,3.51,0.69,2.59,18.39,35.53,57.44,4.04,5.05,3.47,0.45,3.72,3.66,5.32,3.44,4.23,0.01,0.38,1.19,0.55,0.71,10.61,0.6,0.89,37.16,29.25,8.64,29.59,3.21,4.39,0.35,0.18,0.73,0.87
2020,0.3,0.26,0,,,,,0.85,0.69,53.95,3.93,3.96,6.3,14.55,2.61,0,3.41,3.8,0.81,,2.36,0.21,,6.52,5.25,1.67,24.51,2.73,24.41,0.73,0,1.68,3.95,3.6,0.36,1.05,3.29,3.56,6.98,0.85,4.07,10.33,1.05,0.62,0.14,0.45,3.91,36.92,2.94,4.79,0.8,0.45,0.47,1.42,2.344,1.53,3.62,3.58,2.7,14.19,0.68,1.89,42.34,0.3,0.51,3.22,18.73,11.96,0.71,1.09,5.33,4.1,1.3,0.9,0.53,1.09,0.81,0.15,1.11,3.85,3.58,3.53,0.69,2.59,20.11,38.37,57.61,4.08,5.05,3.5,0.45,3.99,3.7,5.32,3.44,4.24,0.01,0.38,1.19,0.55,0.73,10.86,0.66,0.93,37.16,29.86,8.86,30.45,3.3,4.39,0.35,0.2,0.73,0.96
2020,0.3,0.26,0,,8.98,1.15,,0.85,0.69,54.38,3.97,5.16,6.3,15.01,2.7,0,3.43,3.84,0.85,61.99,2.42,0.21,,6.62,5.25,1.67,24.65,2.73,24.55,0.73,0,1.79,5.37,3.61,0.36,1.05,3.34,3.7,6.98,0.87,4.07,10.78,1.14,0.72,0.14,0.45,3.95,37.15,2.99,4.79,0.83,0.45,0.47,1.42,2.344,1.53,3.62,3.58,2.82,14.41,0.68,1.95,42.76,0.3,0.51,3.55,18.83,12,0.71,1.29,5.33,5.36,1.31,0.9,0.54,1.28,0.84,0.15,1.12,3.92,4.6,3.55,0.69,2.59,20.11,38.37,57.88,4.14,5.75,3.5,0.46,4.12,3.75,5.39,4.08,4.36,0.01,0.39,1.19,0.55,0.74,10.99,0.7,0.96,37.16,30.14,8.96,31.21,3.3,6.06,0.35,0.22,0.73,0.97
2020,0.3,0.26,0,,,,,0.9,0.69,54.76,4.16,5.16,6.3,15.37,2.62,0,3.47,3.97,0.9,62,2.45,0.23,,6.71,5.25,2.15,24.85,2.73,24.55,0.9,0,1.92,5.37,3.67,0.36,1.05,3.43,3.81,6.98,0.89,4.07,11.41,1.22,0.84,0.14,0.45,4.06,37.74,3.08,4.79,0.86,0.45,0.47,1.42,2.344,1.53,3.62,3.72,3.07,14.59,0.68,2,43.14,0.3,0.51,3.55,18.9,12.06,0.71,1.36,5.33,5.36,1.33,0.9,0.54,1.44,0.84,0.15,1.12,4.02,4.6,3.6,0.69,2.59,20.11,39.89,58.15,4.22,5.75,3.51,0.47,4.35,3.79,5.49,4.08,4.52,0.01,0.39,1.19,0.55,0.75,11.18,0.72,0.99,37.16,30.44,9.19,31.68,3.3,6.06,0.35,0.27,0.73,1.04
2020,0.3,0.28,0,,,,,1.01,0.69,55.08,4.37,5.16,6.3,15.89,2.77,0,3.53,4.09,0.95,62,2.59,0.23,,6.71,5.25,2.15,25.16,2.74,24.55,1.15,0,2.08,5.37,3.74,0.36,1.05,3.52,3.95,6.98,0.89,5.03,11.84,1.22,0.84,0.14,0.45,4.26,38.37,3.19,4.79,0.88,0.45,0.47,1.42,2.344,1.53,3.62,3.73,3.22,14.86,0.68,2.05,43.61,0.3,0.51,3.55,18.95,12.1,0.71,1.49,5.33,5.36,1.4,0.9,0.55,1.5,0.87,0.15,1.19,4.2,4.6,3.66,0.69,2.59,20.11,39.89,58.45,4.32,5.75,3.56,0.48,4.64,3.81,5.49,4.08,4.71,0.01,0.47,2.11,0.55,0.8,11.26,0.72,1.02,37.16,30.77,9.48,31.91,3.3,6.06,0.35,0.33,0.73,1.14
2020,0.3,0.28,0,,,,,1.15,0.69,55.34,4.58,5.16,6.3,16.56,2.78,0,3.63,4.21,1.13,62.01,2.87,0.23,,6.71,5.25,2.15,25.49,2.76,24.55,1.24,0,2.18,5.37,3.82,0.36,1.09,3.63,4.12,6.98,0.89,5.03,12.67,1.35,0.88,0.14,0.45,4.43,39.08,3.31,4.79,0.88,0.45,0.47,1.42,2.344,1.53,3.62,3.89,3.42,15.23,0.68,2.07,43.67,0.3,0.51,3.7,18.95,12.1,0.71,1.49,5.33,5.36,1.5,0.9,0.55,1.51,0.9,0.15,1.23,4.41,4.6,3.76,0.69,2.59,20.11,43.56,58.72,4.39,5.75,3.79,0.49,4.97,3.81,5.49,4.08,4.89,0.01,0.54,2.11,0.55,0.84,11.56,0.72,1.03,37.16,31.19,9.86,32.2,3.3,6.06,0.35,0.44,0.73,1.14
2020,0.3,0.29,0,,,1.32,,1.21,0.95,55.7,4.79,5.16,6.3,17,2.81,0,3.78,4.34,1.18,62.02,3.19,0.23,,6.71,5.25,2.15,25.74,2.77,24.55,1.24,0,2.26,5.37,3.92,0.36,1.16,3.74,4.3,6.98,0.89,5.03,13.32,1.42,0.88,0.14,0.69,4.62,39.84,3.45,4.79,0.88,0.45,0.47,1.42,2.344,1.53,4.72,4.12,3.59,15.23,0.68,2.09,44.13,0.3,0.52,3.91,18.95,12.12,0.71,1.55,5.33,5.36,1.62,0.9,0.55,1.51,0.95,0.15,1.23,4.55,4.6,3.86,0.69,2.59,20.11,46.29,58.96,4.43,5.75,4.18,0.49,4.97,3.85,5.65,4.08,5.07,0.01,0.64,2.11,0.55,1.04,11.9,0.74,1.04,37.16,31.75,10.28,32.48,3.47,6.06,0.35,0.52,0.73,1.21
2020,0.3,0.3,0,,,,,1.26,0.95,56.32,4.98,5.16,6.3,17.15,2.82,0,3.82,4.45,1.34,62.02,3.51,0.23,,6.71,5.25,2.67,26,2.79,24.55,1.3,0,2.34,5.37,4.02,0.36,1.22,3.87,4.46,6.98,0.9,5.03,13.59,1.49,1.06,0.14,0.69,4.74,40.71,3.6,4.79,0.91,0.45,0.47,1.42,2.344,1.53,4.72,4.38,3.64,15.87,0.68,2.17,44.52,0.3,0.65,4.07,19.04,12.22,0.71,1.66,5.33,5.36,1.73,1.97,0.55,1.52,0.96,0.15,1.23,4.63,4.6,3.95,0.69,2.59,20.11,48.85,59.13,4.54,5.75,4.47,0.49,4.97,3.85,5.65,4.08,5.11,0.01,0.78,2.11,0.55,1.16,12.22,0.75,1.06,37.16,32.4,10.69,32.74,3.47,6.06,0.89,0.52,0.73,1.37
2020,0.3,0.31,0,,,,,1.4,0.95,57.48,5.06,5.16,6.3,17.29,2.9,0,3.84,4.51,1.5,62.03,3.83,0.23,,7.5,5.25,2.67,26.35,2.8,24.55,1.35,0,2.44,5.37,4.04,0.36,1.3,3.96,4.48,6.98,0.91,5.03,13.74,1.52,1.06,0.14,0.69,4.76,41.13,3.73,4.79,0.92,0.45,0.47,1.61,2.344,1.53,4.72,4.41,3.64,16.39,0.68,2.23,44.85,0.3,0.76,4.2,19.04,12.28,0.71,1.76,5.33,5.36,1.79,1.97,0.56,1.57,1.01,0.15,1.34,4.66,4.6,4.04,0.69,2.59,20.11,51.47,59.33,4.69,5.75,4.59,0.49,5.41,3.85,5.65,4.08,5.12,0.01,0.78,2.11,0.55,1.31,12.54,0.8,1.1,37.16,33.02,10.94,33.1,3.52,6.06,0.89,0.52,0.73,1.37
2020,0.3,0.32,0,,,,,1.59,0.95,57.77,5.4,6.9,6.3,17.6,2.91,0,3.92,4.53,1.72,62.05,4.17,0.23,,7.5,5.25,3.1,26.67,2.83,24.55,1.38,0,2.53,7.07,4.05,0.36,1.3,4.03,4.66,6.98,0.92,5.03,13.87,1.64,1.06,0.14,0.69,4.84,41.43,3.81,4.79,0.94,0.45,0.47,1.61,2.344,1.53,4.9,4.41,3.71,16.98,0.68,2.28,45.2,0.3,0.76,4.25,19.39,12.36,0.71,1.78,5.33,6.45,1.84,1.97,0.56,1.78,1.04,0.15,1.34,4.76,6.33,4.11,0.69,2.59,22.65,51.47,59.63,4.83,6.69,4.59,0.49,5.56,3.85,5.65,5.02,5.23,0.01,0.82,2.87,0.55,1.33,12.71,0.82,1.13,37.16,33.26,11.03,33.38,3.52,7.48,0.89,0.55,0.73,1.61
2020,0.3,0.32,0,,,,,1.78,0.95,58.33,5.63,6.9,8.83,18,2.99,0,4.03,4.71,1.98,62.06,4.56,0.23,,7.5,5.25,3.34,26.87,2.86,24.55,1.4,0,2.64,7.07,4.1,0.36,1.37,4.15,4.84,6.98,0.93,5.03,14.39,1.73,1.31,0.14,0.69,5.1,42.24,3.98,4.79,0.96,0.45,0.47,1.61,2.344,1.53,4.9,4.55,3.83,17.53,0.68,2.32,45.59,0.3,0.91,4.25,19.45,12.56,0.71,1.88,5.33,6.45,1.96,1.97,0.56,1.99,1.08,0.35,1.34,4.76,6.33,4.2,0.69,2.59,22.65,51.47,59.91,4.99,6.69,4.62,0.49,5.84,3.85,5.65,5.02,5.38,0.01,0.92,2.87,0.55,1.36,12.82,0.84,1.17,37.16,33.58,11.28,33.39,3.52,7.48,0.89,0.55,0.73,1.61
2020,0.3,0.34,0,,,,,1.93,0.95,58.43,5.85,6.9,8.83,18.33,3.03,0,4.16,4.85,2.23,,4.91,0.24,,7.84,5.25,3.34,27,2.88,24.55,1.42,0,2.78,7.07,4.18,0.36,1.48,4.28,5,6.98,0.93,5.03,14.85,1.74,1.35,0.14,0.69,5.44,43.11,4.15,4.79,0.99,0.45,0.47,1.61,2.344,1.53,4.9,4.83,3.96,18.1,0.68,2.36,46.17,9.03,0.96,4.25,19.73,12.56,0.71,1.98,5.33,6.45,2.09,1.97,0.57,2.06,1.08,0.35,1.37,5.11,6.33,4.29,0.69,2.59,22.65,54.03,60.16,5.18,6.69,4.69,0.49,6.15,4.06,5.78,5.02,5.5,0.01,1.03,3.12,0.55,1.41,12.87,0.86,1.2,37.16,33.9,11.59,33.65,3.52,7.48,0.89,0.6,0.73,1.65
2020,0.6,0.34,0,,,,,2.09,0.95,58.66,6.04,6.9,8.83,18.57,3.05,0,4.35,5,2.43,62.07,5.5,0.24,,8.04,5.25,3.34,27.06,2.9,24.55,1.45,0,2.88,7.07,4.27,0.36,1.58,4.42,5.17,6.98,0.93,7.48,15.22,1.92,1.38,0.14,0.69,5.81,44.01,4.34,4.79,0.99,0.45,0.47,1.61,2.344,1.53,4.9,5.21,4.08,18.8,0.68,2.38,46.24,9.03,0.98,4.25,20.27,12.6,0.71,1.99,5.33,6.45,2.22,1.97,0.58,2.06,1.08,0.35,1.37,5.11,6.33,4.38,0.69,2.6,22.65,56.57,60.4,5.33,6.69,5.01,0.49,6.59,4.11,5.84,5.02,5.63,0.01,1.11,3.12,0.55,1.45,13.1,0.86,1.21,37.16,34.26,11.96,33.88,3.52,7.48,0.89,0.69,0.73,1.68
2020,0.7,0.36,0,,,,,2.12,1.2,58.85,6.28,6.9,8.83,18.79,3.05,0,4.57,5.16,2.5,62.08,5.86,0.26,,8.23,5.25,3.34,27.07,2.92,24.79,1.46,0,2.96,7.07,4.42,0.36,1.71,4.58,5.33,6.98,0.93,7.48,15.66,2.05,1.46,0.14,0.69,6.13,44.68,4.54,4.79,1,0.45,0.47,1.61,2.344,1.53,5.22,5.61,4.19,19.37,0.68,2.41,46.74,9.03,1.01,4.31,21.14,12.63,0.71,2.01,5.33,6.45,2.36,1.97,0.58,2.07,1.08,0.35,1.42,5.49,6.33,4.47,0.69,2.6,22.65,56.57,60.63,5.44,6.69,5.52,0.49,6.59,4.11,5.84,5.02,5.74,0.01,1.18,3.37,0.55,1.48,13.43,0.87,1.21,37.16,34.65,12.35,34.11,3.52,7.48,0.89,0.77,0.73,1.68
